Hour,1,2,3,4,5,6,7
2288,29.925948,182.2360212,67.9836618,161.888903,161.888903,161.888903,0
2289,33.6772379,212.7801732,79.8052883,180.8160436,180.8160436,180.8160436,0
2290,31.2426518,203.302902,75.8585173,173.544145,173.544145,173.544145,0
2291,34.1205971,224.3158304,83.1944252,191.200033,191.200033,191.200033,0
2292,40.8511,275.0474854,101.7187127,229.6201357,229.6201357,229.6201357,0
2293,45.6926735,310.0191465,114.2323465,255.8630044,255.8630044,255.8630044,0
2294,46.3401008,314.449791,115.8796893,259.3970643,259.3970643,259.3970643,0
2295,51.6887905,354.8131711,131.0826878,287.9104332,287.9104332,287.9104332,0
2296,66.3411239,459.4419973,170.6412036,373.4631885,373.4631885,373.4631885,0
2297,83.8239183,576.9917042,214.7834512,475.3416655,475.3416655,475.3416655,0
2298,96.4746865,656.0293992,243.6598517,550.1664674,550.1664674,550.1664674,0
2299,76.0003137,512.7453407,188.3970467,428.4337511,428.4337511,428.4337511,0
2300,44.8069488,301.0643672,109.8972321,254.6673385,254.6673385,254.6673385,0
2301,37.8999233,257.2834244,93.5116476,216.3877537,216.3877537,216.3877537,0
2302,31.4849503,220.4325864,81.3769641,179.7262366,179.7262366,179.7262366,0
2303,22.4407261,158.9153295,58.6089873,130.4387979,130.4387979,130.4387979,0
2304,16.6572475,118.6097795,43.8642833,100.8856029,100.8856029,100.8856029,0
2305,11.3017568,75.57966171,26.9025037,69.52308081,69.52308081,69.52308081,0
2306,8.7588998,57.36035835,19.87974855,56.49058273,56.49058273,56.49058273,0
2307,6.5759983,42.56951287,14.53132604,44.65736342,44.65736342,44.65736342,0
2308,6.9068955,43.87730057,14.93828994,46.04864159,46.04864159,46.04864159,0
2309,5.7712447,36.00422019,12.05202879,39.48346777,39.48346777,39.48346777,0
2310,8.824259,54.16518713,18.50974038,56.07382375,56.07382375,56.07382375,0
2311,16.2659909,95.33374087,32.83926404,93.20967118,93.20967118,93.20967118,0
2312,28.9938101,170.748464,58.45735733,151.590409,151.590409,151.590409,0
2313,33.0497922,200.7670015,69.18943194,170.9812653,170.9812653,170.9812653,0
2314,31.2116051,196.1790994,69.18002444,166.7650617,166.7650617,166.7650617,0
2315,34.3035522,218.4815423,77.82914783,184.5019128,184.5019128,184.5019128,0
2316,41.102221,269.4301572,96.4621974,222.7383235,222.7383235,222.7383235,0
2317,44.8323656,304.0990508,108.6268971,247.7663544,247.7663544,247.7663544,0
2318,44.8696379,307.0409647,109.7892233,251.1011294,251.1011294,251.1011294,0
2319,50.3973245,345.5192565,122.7354953,280.4013266,280.4013266,280.4013266,0
2320,64.8417986,446.6196915,158.452553,361.097228,361.097228,361.097228,0
2321,81.6201181,557.1653839,198.5811727,458.9009582,458.9009582,458.9009582,0
2322,94.3203196,630.0894075,227.8604204,532.8448534,532.8448534,532.8448534,0
2323,74.3987015,494.3676964,179.3819629,416.8390005,416.8390005,416.8390005,0
2324,43.6101043,289.3260927,104.7987148,248.0360246,248.0360246,248.0360246,0
2325,36.9381443,245.6075105,88.8202469,210.326603,210.326603,210.326603,0
2326,30.6464366,209.4222174,76.5392221,174.4350785,174.4350785,174.4350785,0
2327,21.8551321,150.9304047,55.1001236,127.5740828,127.5740828,127.5740828,0
2328,16.5959843,114.2617454,41.745964,99.409739,99.409739,99.409739,0
2329,19.9568541,133.3806505,47.7867972,115.2741247,115.2741247,115.2741247,0
2330,11.0866263,72.07182221,25.1280482,68.94673737,68.94673737,68.94673737,0
2331,10.0780247,64.46456418,22.27281867,63.41719045,63.41719045,63.41719045,0
2332,8.6213752,54.40288967,18.67175691,55.47700289,55.47700289,55.47700289,0
2333,5.9709552,37.45554282,12.58026948,41.57392451,41.57392451,41.57392451,0
2334,7.2251766,44.04279219,14.9058632,47.28876471,47.28876471,47.28876471,0
2335,9.1637079,54.23746422,18.52851522,56.36227683,56.36227683,56.36227683,0
2336,11.8984718,70.57330121,24.93310676,70.3045367,70.3045367,70.3045367,0
2337,18.5651241,109.9633037,39.44339653,103.5512466,103.5512466,103.5512466,0
2338,30.3754442,182.6583122,66.69544051,160.6200025,160.6200025,160.6200025,0
2339,39.3518448,241.6589643,90.91612087,207.2462419,207.2462419,207.2462419,0
2340,48.8481155,309.4260863,115.5817312,258.3352424,258.3352424,258.3352424,0
2341,59.4926658,385.6079172,144.3981202,317.1593945,317.1593945,317.1593945,0
2342,61.0422137,398.6687468,149.6144895,326.4763922,326.4763922,326.4763922,0
2343,63.2905558,411.955073,154.75262,334.7877371,334.7877371,334.7877371,0
2344,64.9811253,422.6248305,158.3270443,346.7661608,346.7661608,346.7661608,0
2345,71.9657013,462.2122894,171.8107072,381.5817446,381.5817446,381.5817446,0
2346,66.6606856,423.3108749,156.5128252,351.9081916,351.9081916,351.9081916,0
2347,77.0467214,491.1947031,178.1862996,401.5732815,401.5732815,401.5732815,0
2348,76.8384468,499.3074438,181.084967,406.0961561,406.0961561,406.0961561,0
2349,68.4699812,453.6132398,166.3490013,369.7583333,369.7583333,369.7583333,0
2350,58.0943357,390.7128084,145.181349,313.7327241,313.7327241,313.7327241,0
2351,47.2465116,321.4987448,119.9367531,257.8691469,257.8691469,257.8691469,0
2352,33.0851942,229.5045493,85.5584764,187.3944956,187.3944956,187.3944956,0
2353,19.3106452,130.425196,47.5270912,114.5139754,114.5139754,114.5139754,0
2354,10.5551544,70.15345632,24.6943228,68.11679945,68.11679945,68.11679945,0
2355,9.6197959,62.20654087,21.44812019,62.69234046,62.69234046,62.69234046,0
2356,8.1586469,52.36122925,17.72628832,54.56195618,54.56195618,54.56195618,0
2357,5.6812222,36.02201942,11.83990468,40.68159519,40.68159519,40.68159519,0
2358,6.8153431,42.29220704,14.10406788,46.8655309,46.8655309,46.8655309,0
2359,8.7753592,51.94133471,17.55796443,56.1315574,56.1315574,56.1315574,0
2360,11.5382374,66.65105337,23.39803582,68.6536461,68.6536461,68.6536461,0
2361,18.2076914,102.7029863,37.46798308,99.16305145,99.16305145,99.16305145,0
2362,30.5686211,170.7438413,64.24364452,152.5062417,152.5062417,152.5062417,0
2363,40.3892411,227.4391946,86.77825123,196.2187776,196.2187776,196.2187776,0
2364,51.2756174,292.4896881,112.5691238,244.0601021,244.0601021,244.0601021,0
2365,64.3772061,371.2943785,143.6639313,301.3676133,301.3676133,301.3676133,0
2366,66.9805826,388.9816066,150.23424,311.9945554,311.9945554,311.9945554,0
2367,68.2563132,399.231374,152.6810492,321.74126,321.74126,321.74126,0
2368,68.6532077,405.6154994,153.8845585,331.1033276,331.1033276,331.1033276,0
2369,74.8321229,438.4652351,164.6251959,364.8472527,364.8472527,364.8472527,0
2370,68.1319053,390.6103687,146.7053357,334.4953144,334.4953144,334.4953144,0
2371,77.2580164,442.7275985,162.3127348,379.1275847,379.1275847,379.1275847,0
2372,78.4601551,450.5652919,163.8411689,386.6391787,386.6391787,386.6391787,0
2373,72.1289337,427.2309134,156.7067565,359.2135109,359.2135109,359.2135109,0
2374,61.1539642,384.5200867,145.9340471,306.585034,306.585034,306.585034,0
2375,48.2068419,312.0745725,121.4039858,249.8807708,249.8807708,249.8807708,0
2376,33.1746026,218.4205916,85.4789826,181.934735,181.934735,181.934735,0
2377,10.761232,74.21437006,27.5124955,69.79578961,69.79578961,69.79578961,0
2378,8.4452093,56.90489393,20.8246192,57.19941628,57.19941628,57.19941628,0
2379,6.3459198,42.61701758,15.3347105,45.57941834,45.57941834,45.57941834,0
2380,6.7428551,44.23746266,15.82295416,47.10064456,47.10064456,47.10064456,0
2381,5.5302065,36.06687154,12.80182204,40.50194817,40.50194817,40.50194817,0
2382,8.431418,53.9854812,19.4336734,57.744831,57.744831,57.744831,0
2383,15.5258522,96.73114787,35.59004885,96.75823257,96.75823257,96.75823257,0
2384,28.4713584,178.2834125,66.02194477,157.8297262,157.8297262,157.8297262,0
2385,33.2987308,212.5297046,79.48310031,179.7957076,179.7957076,179.7957076,0
2386,31.9299105,207.3057369,77.5921618,174.9504575,174.9504575,174.9504575,0
2387,35.1067075,230.6475177,86.6763815,195.4883078,195.4883078,195.4883078,0
2388,42.4984437,283.6586787,106.0178788,235.5419238,235.5419238,235.5419238,0
2389,47.8377711,321.3526061,119.9665213,263.5037927,263.5037927,263.5037927,0
2390,49.1591987,327.0378348,121.2721962,267.7071658,267.7071658,267.7071658,0
2391,54.995613,369.6670608,137.163575,298.0858573,298.0858573,298.0858573,0
2392,71.4403414,477.5837864,177.9355429,385.4541309,385.4541309,385.4541309,0
2393,89.6895626,599.284167,222.1605186,489.5341291,489.5341291,489.5341291,0
2394,102.6899222,686.5540496,254.4059981,570.9561774,570.9561774,570.9561774,0
2395,82.1769411,538.9521788,196.0685779,445.3289063,445.3289063,445.3289063,0
2396,48.1130033,320.2884612,115.2667471,266.3253573,266.3253573,266.3253573,0
2397,41.0218409,274.444701,98.3963023,225.641754,225.641754,225.641754,0
2398,34.2298215,234.0920975,85.5020434,185.9324358,185.9324358,185.9324358,0
2399,24.211806,167.5792879,62.1659954,135.338651,135.338651,135.338651,0
2400,17.1840793,120.7199095,45.2552131,104.9684614,104.9684614,104.9684614,0
2401,11.4177067,79.62374511,29.3378248,72.84074786,72.84074786,72.84074786,0
2402,8.8083499,61.10009528,22.28704203,59.47015297,59.47015297,59.47015297,0
2403,6.6215445,45.38032271,16.34738797,47.19256592,47.19256592,47.19256592,0
2404,6.909853,46.65564178,16.79378688,48.50698,48.50698,48.50698,0
2405,5.7062117,37.9013408,13.37450425,41.62768973,41.62768973,41.62768973,0
2406,8.6324507,56.13506542,20.18471737,59.01032461,59.01032461,59.01032461,0
2407,15.751369,99.87292786,36.57722045,98.49571187,98.49571187,98.49571187,0
2408,28.6822767,183.0394947,67.82972002,161.1811667,161.1811667,161.1811667,0
2409,32.802894,214.5198761,80.02449328,182.2144894,182.2144894,182.2144894,0
2410,30.9546189,204.441008,76.36282346,176.2725489,176.2725489,176.2725489,0
2411,33.7329833,225.0807867,84.67968123,195.3597999,195.3597999,195.3597999,0
2412,39.873424,274.0732265,102.770021,234.815831,234.815831,234.815831,0
2413,44.4310265,309.5510388,115.7921061,263.318943,263.318943,263.318943,0
2414,45.6608748,313.991745,116.7973273,267.5616116,267.5616116,267.5616116,0
2415,51.3040018,355.8040424,131.983828,297.9772601,297.9772601,297.9772601,0
2416,66.3654212,461.0203194,170.9797083,387.4511438,387.4511438,387.4511438,0
2417,83.0555319,579.3722599,214.4105955,493.3696389,493.3696389,493.3696389,0
2418,98.1218748,663.4996594,245.9762898,576.2349095,576.2349095,576.2349095,0
2419,75.9675239,517.411884,190.2208424,449.3763722,449.3763722,449.3763722,0
2420,45.4557555,305.2489578,111.6504277,269.4426951,269.4426951,269.4426951,0
2421,39.011409,262.6705102,95.7453464,225.8302459,225.8302459,225.8302459,0
2422,32.9141584,225.8954242,82.9921696,186.3119017,186.3119017,186.3119017,0
2423,23.4645748,163.1835316,59.7729912,135.3424042,135.3424042,135.3424042,0
2424,17.4526184,122.240372,44.6745355,105.1881893,105.1881893,105.1881893,0
2425,11.2162397,79.05676569,28.4320667,72.36792959,72.36792959,72.36792959,0
2426,8.6641335,60.30251149,21.24740386,58.73417616,58.73417616,58.73417616,0
2427,6.5567481,44.64599949,15.47061222,46.54407828,46.54407828,46.54407828,0
2428,6.8872336,45.63617528,15.83068157,47.85280179,47.85280179,47.85280179,0
2429,5.6362021,36.87784803,12.61294702,40.95994507,40.95994507,40.95994507,0
2430,8.6081268,54.39767029,19.03243781,57.99043854,57.99043854,57.99043854,0
2431,15.4718381,96.56706489,34.61594648,96.95151048,96.95151048,96.95151048,0
2432,28.1417888,177.7489393,64.90480665,159.1763015,159.1763015,159.1763015,0
2433,32.3626829,210.2974385,77.23014367,179.7562131,179.7562131,179.7562131,0
2434,30.7044073,201.7149087,74.82701912,173.643066,173.643066,173.643066,0
2435,33.0682545,221.2013211,83.00710342,191.9053556,191.9053556,191.9053556,0
2436,39.9153538,270.2385224,101.6965239,230.3492338,230.3492338,230.3492338,0
2437,44.7997903,305.1795349,114.1203108,257.6160392,257.6160392,257.6160392,0
2438,45.4318949,309.9352718,114.7861275,261.0369996,261.0369996,261.0369996,0
2439,50.4732864,349.7502563,129.1469676,291.4381714,291.4381714,291.4381714,0
2440,65.1417535,455.3102974,168.8857989,377.2231968,377.2231968,377.2231968,0
2441,82.5002537,572.7747123,212.9571879,482.3164077,482.3164077,482.3164077,0
2442,95.3600318,654.8258843,245.1586401,560.7388025,560.7388025,560.7388025,0
2443,74.3739798,510.7397451,191.3239438,440.4426996,440.4426996,440.4426996,0
2444,44.5886924,302.6155112,113.226412,262.7776492,262.7776492,262.7776492,0
2445,38.6809787,259.0935379,96.4700513,221.7336265,221.7336265,221.7336265,0
2446,32.6899646,222.3179134,82.5234655,183.8397287,183.8397287,183.8397287,0
2447,23.2374568,159.1768323,58.8288143,132.9144336,132.9144336,132.9144336,0
2448,17.1060654,118.6739823,43.7180642,102.5237292,102.5237292,102.5237292,0
2449,11.1117213,75.48463741,28.3190295,72.18093374,72.18093374,72.18093374,0
2450,8.6651125,57.24230088,21.14771489,58.64174385,58.64174385,58.64174385,0
2451,6.5061268,42.41380209,15.4360005,46.45748557,46.45748557,46.45748557,0
2452,6.8177684,43.62523455,15.88987698,48.16352577,48.16352577,48.16352577,0
2453,5.607084,35.5077582,12.77866985,41.47185736,41.47185736,41.47185736,0
2454,8.5939357,52.83239938,19.38894009,58.96831338,58.96831338,58.96831338,0
2455,15.8101275,94.16632123,35.41561599,98.68178422,98.68178422,98.68178422,0
2456,28.3351425,173.8693242,65.91520165,160.8605628,160.8605628,160.8605628,0
2457,31.9223967,206.8576396,78.50303776,180.9605668,180.9605668,180.9605668,0
2458,30.2153624,200.6157831,76.05931457,174.6509691,174.6509691,174.6509691,0
2459,33.0175315,222.0247052,84.00207991,193.5824705,193.5824705,193.5824705,0
2460,39.0272221,271.6887202,102.3098667,232.4452441,232.4452441,232.4452441,0
2461,43.6258389,307.8601454,115.4829256,260.0110984,260.0110984,260.0110984,0
2462,44.4023444,313.4119413,117.0616325,264.5132861,264.5132861,264.5132861,0
2463,49.8364657,355.5814243,132.4675272,295.131753,295.131753,295.131753,0
2464,64.9541844,461.1479163,172.2351284,382.5464051,382.5464051,382.5464051,0
2465,82.2442072,578.4751372,215.4731321,485.4744051,485.4744051,485.4744051,0
2466,95.2542514,666.9972857,246.9722787,565.5985656,565.5985656,565.5985656,0
2467,74.9390263,522.5912961,191.2906799,440.3499606,440.3499606,440.3499606,0
2468,44.9330416,306.9754105,112.3554798,262.6749359,262.6749359,262.6749359,0
2469,38.6769021,260.8373785,95.2003205,223.4406914,223.4406914,223.4406914,0
2470,32.596943,223.7494077,82.4822069,185.0856482,185.0856482,185.0856482,0
2471,23.2106725,162.0120772,60.2963184,135.1109535,135.1109535,135.1109535,0
2472,17.3381713,121.452247,45.6951488,105.433329,105.433329,105.433329,0
2473,11.4543696,77.8382091,29.4073112,73.16646409,73.16646409,73.16646409,0
2474,8.8109518,59.25223957,22.22494871,59.67284937,59.67284937,59.67284937,0
2475,6.5790791,43.95613746,16.23653287,47.30383752,47.30383752,47.30383752,0
2476,6.8856195,45.17863891,16.70040224,48.79896423,48.79896423,48.79896423,0
2477,5.6280193,36.78709584,13.40190429,41.90607528,41.90607528,41.90607528,0
2478,8.6807041,54.67853557,20.24628913,59.60185825,59.60185825,59.60185825,0
2479,15.6291738,97.12511512,36.72572106,98.93501448,98.93501448,98.93501448,0
2480,27.7442722,177.3205204,67.52917198,161.6579143,161.6579143,161.6579143,0
2481,31.7981666,209.6395994,80.00917569,182.6429977,182.6429977,182.6429977,0
2482,29.8284546,202.1618176,76.93843741,176.2002781,176.2002781,176.2002781,0
2483,32.792973,223.2825056,84.98245976,195.7745721,195.7745721,195.7745721,0
2484,39.5588496,272.6630087,103.0482328,234.1627736,234.1627736,234.1627736,0
2485,43.5473036,307.7224436,115.9620723,260.9561849,260.9561849,260.9561849,0
2486,44.2774948,310.7710094,116.2526754,264.7270438,264.7270438,264.7270438,0
2487,49.4759595,350.7551069,131.2068632,295.1140524,295.1140524,295.1140524,0
2488,64.0317025,456.1208287,170.2892611,382.2745289,382.2745289,382.2745289,0
2489,80.8081153,570.3311126,212.9022486,486.50957,486.50957,486.50957,0
2490,93.0536448,651.0309851,243.5291872,564.8190022,564.8190022,564.8190022,0
2491,72.2959005,501.5523714,185.900585,435.9168675,435.9168675,435.9168675,0
2492,42.3557992,290.8753701,107.0013634,257.8612567,257.8612567,257.8612567,0
2493,36.2410353,246.4924533,90.1391232,219.250577,219.250577,219.250577,0
2494,31.3242599,213.1412092,78.6537453,181.8082686,181.8082686,181.8082686,0
2495,22.6293008,156.19695,57.4680083,133.8266776,133.8266776,133.8266776,0
2496,17.3813032,119.9641016,44.1872304,105.4514261,105.4514261,105.4514261,0
2497,21.0409976,142.424642,53.0248334,123.8172903,123.8172903,123.8172903,0
2498,11.590875,77.54487904,28.2513626,74.09380047,74.09380047,74.09380047,0
2499,10.5041565,69.28175766,25.1632016,68.23570067,68.23570067,68.23570067,0
2500,8.8430353,58.08270945,20.9412667,59.36677049,59.36677049,59.36677049,0
2501,6.1669733,39.99288117,14.2214549,44.72416286,44.72416286,44.72416286,0
2502,7.3386702,46.65604629,16.59497699,50.77500316,50.77500316,50.77500316,0
2503,9.2333955,56.91528409,20.6623312,59.72038373,59.72038373,59.72038373,0
2504,11.9297399,73.33491026,26.76224395,75.00018475,75.00018475,75.00018475,0
2505,18.6462302,113.0699964,41.9943882,109.8568983,109.8568983,109.8568983,0
2506,30.2496995,185.1980771,69.630448,169.6547365,169.6547365,169.6547365,0
2507,39.7450863,245.9221752,93.56948647,219.8625218,219.8625218,219.8625218,0
2508,50.0203218,311.9916214,117.408648,271.6137565,271.6137565,271.6137565,0
2509,61.5852277,389.0174073,144.5038936,332.4745927,332.4745927,332.4745927,0
2510,62.7092043,399.2715355,147.5029103,341.9737748,341.9737748,341.9737748,0
2511,64.2388865,411.5941665,151.9403032,353.6301636,353.6301636,353.6301636,0
2512,66.0987425,424.660563,156.2372253,368.2118615,368.2118615,368.2118615,0
2513,72.251547,463.30156,169.7975301,404.7883163,404.7883163,404.7883163,0
2514,66.2118059,424.4685655,155.1677654,375.1725499,375.1725499,375.1725499,0
2515,74.3630518,476.5041558,173.325456,422.066445,422.066445,422.066445,0
2516,74.4619613,474.8495652,172.3627918,425.5687931,425.5687931,425.5687931,0
2517,67.5726317,434.5194717,158.0697708,382.5129597,382.5129597,382.5129597,0
2518,59.358513,388.7954788,142.6233351,325.8129589,325.8129589,325.8129589,0
2519,48.7383526,326.8505754,119.6958917,270.3334525,270.3334525,270.3334525,0
2520,35.0957621,237.8706545,87.2497977,200.5149104,200.5149104,200.5149104,0
2521,21.5943748,141.2193527,51.9241199,126.658288,126.658288,126.658288,0
2522,12.0774493,77.63757387,28.0748389,76.59773247,76.59773247,76.59773247,0
2523,11.086005,69.81631318,24.9239352,70.51188741,70.51188741,70.51188741,0
2524,9.4852843,58.69589555,20.7090132,61.37842294,61.37842294,61.37842294,0
2525,6.6431101,40.23635248,13.8224836,45.74601387,45.74601387,45.74601387,0
2526,7.9417477,47.13132099,16.2343252,51.92253056,51.92253056,51.92253056,0
2527,9.8786637,56.79033484,20.00476629,61.32037167,61.32037167,61.32037167,0
2528,12.4642988,70.48281567,24.84307468,74.17405301,74.17405301,74.17405301,0
2529,18.9988369,105.9124383,37.76806228,106.9104611,106.9104611,106.9104611,0
2530,31.1560446,173.4983901,63.29477749,165.5450322,165.5450322,165.5450322,0
2531,41.1531961,232.7166454,86.56701015,216.0526057,216.0526057,216.0526057,0
2532,50.5370601,298.2422652,109.9707653,268.627597,268.627597,268.627597,0
2533,62.2862648,376.710443,139.0226289,332.8050001,332.8050001,332.8050001,0
2534,63.3301662,391.0930737,144.9768927,343.8342739,343.8342739,343.8342739,0
2535,64.5439189,404.8148212,150.4600736,356.6001514,356.6001514,356.6001514,0
2536,66.8399836,419.5474075,156.3446347,372.7685101,372.7685101,372.7685101,0
2537,73.0202143,461.0422316,171.0006869,412.0487262,412.0487262,412.0487262,0
2538,67.5457865,426.8876686,158.7740663,386.013573,386.013573,386.013573,0
2539,75.6636204,486.1842281,179.3661634,434.7349879,434.7349879,434.7349879,0
2540,75.6455747,488.0747963,178.2926814,435.4600818,435.4600818,435.4600818,0
2541,68.6123601,447.913179,163.3960115,395.1848766,395.1848766,395.1848766,0
2542,60.2353517,399.9917497,148.6436116,337.7842173,337.7842173,337.7842173,0
2543,49.2720907,333.9211725,124.0206937,278.3013466,278.3013466,278.3013466,0
2544,35.3773905,241.1027894,89.2431504,203.3043409,203.3043409,203.3043409,0
2545,11.6785082,81.39799883,28.5270116,75.31331269,75.31331269,75.31331269,0
2546,9.2458216,64.9179457,22.18151235,63.59220158,63.59220158,63.59220158,0
2547,6.9865028,49.1243777,16.44295349,51.23457432,51.23457432,51.23457432,0
2548,7.4044194,51.13195842,17.06374379,53.36560325,53.36560325,53.36560325,0
2549,6.0675451,41.8882828,13.83514062,46.19852504,46.19852504,46.19852504,0
2550,9.1719391,61.94354578,21.09685704,65.57133264,65.57133264,65.57133264,0
2551,16.1566713,106.8438359,37.67280129,110.6517526,110.6517526,110.6517526,0
2552,26.8091849,173.9984301,63.76816778,175.8696096,175.8696096,175.8696096,0
2553,30.9506897,203.1578091,75.34862882,193.950492,193.950492,193.950492,0
2554,30.0279416,200.2824443,74.49304846,184.6727495,184.6727495,184.6727495,0
2555,33.2555331,228.2045794,84.38371559,204.2094271,204.2094271,204.2094271,0
2556,39.0738504,275.5527797,102.9626663,238.7752352,238.7752352,238.7752352,0
2557,43.772366,312.3000866,117.105306,262.4737804,262.4737804,262.4737804,0
2558,43.980975,315.8129675,118.4645074,262.622028,262.622028,262.622028,0
2559,48.6895289,354.4537654,133.3765602,288.5737577,288.5737577,288.5737577,0
2560,64.1512257,464.458474,173.3325005,372.3993234,372.3993234,372.3993234,0
2561,81.5832047,587.8675588,218.0216635,465.1221979,465.1221979,465.1221979,0
2562,95.1639305,680.837542,251.2003488,532.2485596,532.2485596,532.2485596,0
2563,73.7205818,524.4788137,192.1209516,407.3978276,407.3978276,407.3978276,0
2564,43.0254101,304.0783497,111.0726602,243.529159,243.529159,243.529159,0
2565,36.5721048,257.573191,93.4983466,215.7938736,215.7938736,215.7938736,0
2566,31.2842487,226.2236763,82.2135011,184.6582043,184.6582043,184.6582043,0
2567,22.1903926,166.6075715,60.460128,137.0408022,137.0408022,137.0408022,0
2568,16.8708224,129.226485,46.0699837,109.2993568,109.2993568,109.2993568,0
2569,11.4435008,87.74198899,30.6901126,79.65325596,79.65325596,79.65325596,0
2570,9.1625242,68.90392788,23.5780734,66.33044514,66.33044514,66.33044514,0
2571,6.9987054,51.68368352,17.38300406,52.89684146,52.89684146,52.89684146,0
2572,7.374802,53.45543756,17.9476434,54.7667562,54.7667562,54.7667562,0
2573,6.0848497,43.43439166,14.4567547,47.10013016,47.10013016,47.10013016,0
2574,9.3365767,63.87982691,21.88386948,66.43494445,66.43494445,66.43494445,0
2575,16.3746351,109.8677506,38.86964072,111.4512239,111.4512239,111.4512239,0
2576,27.3352896,181.4639021,65.68574978,178.7530483,178.7530483,178.7530483,0
2577,31.1857793,213.5454062,77.74800799,196.7293302,196.7293302,196.7293302,0
2578,30.0171736,209.2122494,75.84901247,186.5831467,186.5831467,186.5831467,0
2579,33.3727823,236.3316752,85.49011141,205.3516327,205.3516327,205.3516327,0
2580,40.0044968,283.6230125,102.4422849,241.5874326,241.5874326,241.5874326,0
2581,44.5132719,319.6303917,114.8946672,266.5272764,266.5272764,266.5272764,0
2582,44.9345923,322.2206566,114.9593227,266.8424763,266.8424763,266.8424763,0
2583,50.6486326,362.3284075,129.4631489,294.2605352,294.2605352,294.2605352,0
2584,66.1396491,474.5073141,169.8098652,380.8117424,380.8117424,380.8117424,0
2585,83.8789771,599.9582165,214.0675643,479.2650701,479.2650701,479.2650701,0
2586,97.5795842,694.6433504,248.7173599,552.6199616,552.6199616,552.6199616,0
2587,75.1957336,533.7774931,191.3525494,425.4364112,425.4364112,425.4364112,0
2588,43.731814,307.3455138,110.2894385,253.7182473,253.7182473,253.7182473,0
2589,36.9845564,257.9575951,92.6885207,220.337858,220.337858,220.337858,0
2590,31.6209393,225.2789169,81.5350736,185.5246419,185.5246419,185.5246419,0
2591,22.4938679,164.8222319,59.3224447,136.9512359,136.9512359,136.9512359,0
2592,17.9753018,126.7839996,45.2226244,108.5572026,108.5572026,108.5572026,0
2593,12.2722897,84.95437536,30.0274356,77.26950828,77.26950828,77.26950828,0
2594,9.6233351,65.12951331,22.68184027,63.31685867,63.31685867,63.31685867,0
2595,7.3210164,48.21946926,16.53863251,50.24883223,50.24883223,50.24883223,0
2596,7.7383919,49.368442,17.01161745,51.71270973,51.71270973,51.71270973,0
2597,6.2885643,40.05485938,13.68674721,44.12724534,44.12724534,44.12724534,0
2598,9.5202553,59.16185975,20.71516464,62.2371992,62.2371992,62.2371992,0
2599,16.5936713,101.0330913,36.75315416,104.4549467,104.4549467,104.4549467,0
2600,27.8014699,173.3013206,63.9342563,171.8227973,171.8227973,171.8227973,0
2601,31.6293074,205.5080111,75.95236146,189.6704309,189.6704309,189.6704309,0
2602,29.9956255,201.3530418,74.30431697,180.7437044,180.7437044,180.7437044,0
2603,33.2674076,225.2931153,83.33803171,199.1603459,199.1603459,199.1603459,0
2604,40.2686664,274.4979125,101.3807743,237.6392104,237.6392104,237.6392104,0
2605,45.3483909,311.6697346,114.8152723,264.6206647,264.6206647,264.6206647,0
2606,45.6604285,316.0918777,116.3210941,268.7634893,268.7634893,268.7634893,0
2607,51.1738425,357.688673,132.5613372,300.8758574,300.8758574,300.8758574,0
2608,66.39866,465.5636818,173.2184303,392.9229698,392.9229698,392.9229698,0
2609,84.4125188,582.6358816,216.4342967,500.7153187,500.7153187,500.7153187,0
2610,97.059348,665.5410003,249.3185646,584.1063983,584.1063983,584.1063983,0
2611,75.3848221,516.7685712,192.1511455,453.0803218,453.0803218,453.0803218,0
2612,44.8412557,303.1581237,111.7686877,268.4818805,268.4818805,268.4818805,0
2613,38.4716193,256.3338458,94.1258907,226.5410145,226.5410145,226.5410145,0
2614,32.779567,219.8006483,81.2569144,187.8382782,187.8382782,187.8382782,0
2615,23.4025304,159.9241959,58.8903544,136.1106798,136.1106798,136.1106798,0
2616,17.7373086,122.0221942,44.7069111,105.5535542,105.5535542,105.5535542,0
2617,11.9798294,80.73278516,29.3062503,75.39899917,75.39899917,75.39899917,0
2618,9.3812706,62.16921398,22.29990139,61.63943183,61.63943183,61.63943183,0
2619,7.0262607,46.10239856,16.27363557,48.91440623,48.91440623,48.91440623,0
2620,7.3268514,47.19241799,16.73347886,50.38748645,50.38748645,50.38748645,0
2621,5.9743843,38.27511316,13.3724695,43.27054852,43.27054852,43.27054852,0
2622,9.1186759,56.82041214,20.22963003,60.95677892,60.95677892,60.95677892,0
2623,16.0590659,98.3072583,36.07026127,103.6624146,103.6624146,103.6624146,0
2624,27.6357258,173.2998697,64.48054996,173.4041887,173.4041887,173.4041887,0
2625,31.3825244,204.6324962,76.66663631,193.4330094,193.4330094,193.4330094,0
2626,29.5131293,199.3941349,74.76167764,184.7521269,184.7521269,184.7521269,0
2627,32.5209,222.9299649,83.87702491,204.14692,204.14692,204.14692,0
2628,39.3944383,273.6588481,101.942159,242.6860211,242.6860211,242.6860211,0
2629,44.2718952,311.4037847,115.311096,270.9437707,270.9437707,270.9437707,0
2630,44.7448097,315.3018185,116.5960372,274.8978009,274.8978009,274.8978009,0
2631,49.8710437,355.831805,132.6227196,307.9462172,307.9462172,307.9462172,0
2632,64.735806,464.4535813,173.9577992,402.6247827,402.6247827,402.6247827,0
